new_id,source,date,year,month,day,country,region,city,attack_type,target_type,perpetrator_group,killed,wounded,total_casualties,attack_success,property_damage,notes
INC-00127,PAK,2/16/1981,1981,2,16,Pakistan,Khyber Pakhtunkhwa,Bannu,Ambush,Foreign Nationals,Soviet-backed Groups,16,4,20,Yes,,"Ambush targeting foreign nationals in Bannu, Khyber Pakhtunkhwa."
INC-00128,PAK,3/15/1981,1981,3,15,Pakistan,Sindh,Nawabshah,Rocket Attack,Infrastructure,Sectarian Groups,0,1,1,Yes,Major,"Rocket Attack targeting infrastructure in Nawabshah, Sindh."
INC-00129,PAK,6/30/1981,1981,6,30,Pakistan,Khyber Pakhtunkhwa,Bannu,Political Violence,Police,Sectarian Groups,10,19,29,Yes,Unknown,"Political Violence targeting police in Bannu, Khyber Pakhtunkhwa."
INC-00130,PAK,7/8/1981,1981,7,8,Pakistan,Punjab,Faisalabad,Military Operation,Market/Bazaar,Afghan Mujahideen (Splinter),25,71,96,Yes,Moderate,"Military Operation targeting market/bazaar in Faisalabad, Punjab."
INC-00131,PAK,8/1/1981,1981,8,1,Pakistan,Khyber Pakhtunkhwa,Nowshera,Militant Attack,Judges/Lawyers,Sectarian Groups,31,51,82,Yes,Moderate,"Militant Attack targeting judges/lawyers in Nowshera, Khyber Pakhtunkhwa."
INC-00132,PAK,8/3/1981,1981,8,3,Pakistan,Balochistan,Khuzdar,Bombing,Government Officials,Unknown,7,12,19,Yes,Minor,"Bombing targeting government officials in Khuzdar, Balochistan."
INC-00133,PAK,10/15/1981,1981,10,15,Pakistan,Khyber Pakhtunkhwa,Mardan,Grenade Attack,Religious Minority,Unknown,0,4,4,Yes,,"Grenade Attack targeting religious minority in Mardan, Khyber Pakhtunkhwa."
INC-00134,PAK,12/22/1981,1981,12,22,Pakistan,FATA/Tribal Areas,North Waziristan,Political Violence,Military/Security Forces,Unknown,15,42,57,Yes,Minor,"Political Violence targeting military/security forces in North Waziristan, FATA/Tribal Areas."
INC-00135,PAK,1/11/1982,1982,1,11,Pakistan,FATA/Tribal Areas,Mohmand,Ethnic Violence,Judges/Lawyers,Sectarian Groups,8,12,20,No,Minor,"Ethnic Violence targeting judges/lawyers in Mohmand, FATA/Tribal Areas."
INC-00136,PAK,2/9/1982,1982,2,9,Pakistan,Balochistan,Pishin,Rocket Attack,Infrastructure,Soviet-backed Groups,5,5,10,Yes,,"Rocket Attack targeting infrastructure in Pishin, Balochistan."
INC-00137,PAK,3/31/1982,1982,3,31,Pakistan,Sindh,Sukkur,Armed Assault,Military/Security Forces,MQM,24,55,79,Yes,Unknown,"Armed Assault targeting military/security forces in Sukkur, Sindh."
INC-00138,PAK,4/19/1982,1982,4,19,Pakistan,Balochistan,Gwadar,Ethnic Violence,Police,Afghan Mujahideen (Splinter),14,19,33,Yes,Moderate,"Ethnic Violence targeting police in Gwadar, Balochistan."
INC-00139,PAK,5/1/1982,1982,5,1,Pakistan,FATA/Tribal Areas,Khyber,Sectarian Violence,Foreign Nationals,Sectarian Groups,48,37,85,Yes,Moderate,"Sectarian Violence targeting foreign nationals in Khyber, FATA/Tribal Areas."
INC-00140,PAK,5/20/1982,1982,5,20,Pakistan,Sindh,Larkana,Political Violence,Paramilitary,Unknown,8,13,21,Yes,Unknown,"Political Violence targeting paramilitary in Larkana, Sindh."
INC-00141,PAK,8/12/1982,1982,8,12,Pakistan,FATA/Tribal Areas,Mohmand,Grenade Attack,Government Officials,MQM,1,3,4,Yes,Unknown,"Grenade Attack targeting government officials in Mohmand, FATA/Tribal Areas."
INC-00142,PAK,8/24/1982,1982,8,24,Pakistan,Punjab,Sialkot,IED,Journalists,Afghan Mujahideen (Splinter),14,1,15,No,Moderate,"IED targeting journalists in Sialkot, Punjab."
INC-00143,PAK,9/7/1982,1982,9,7,Pakistan,Balochistan,Mastung,Political Violence,Civilians,Sectarian Groups,11,37,48,Yes,Moderate,"Political Violence targeting civilians in Mastung, Balochistan."
INC-00144,PAK,11/13/1982,1982,11,13,Pakistan,Sindh,Nawabshah,Mortar Attack,Government Officials,Afghan Mujahideen (Splinter),2,2,4,Yes,,"Mortar Attack targeting government officials in Nawabshah, Sindh."
INC-00145,PAK,3/19/1983,1983,3,19,Pakistan,Balochistan,Loralai,Sectarian Violence,Infrastructure,Unknown,32,64,96,No,Major,"Sectarian Violence targeting infrastructure in Loralai, Balochistan."
INC-00146,PAK,7/16/1983,1983,7,16,Pakistan,Sindh,Sukkur,IED,Government Officials,Unknown,20,64,84,Yes,Unknown,"IED targeting government officials in Sukkur, Sindh."
INC-00147,PAK,7/17/1983,1983,7,17,Pakistan,Balochistan,Mastung,IED,Infrastructure,Afghan Mujahideen (Splinter),18,43,61,Yes,Unknown,"IED targeting infrastructure in Mastung, Balochistan."
INC-00148,PAK,7/29/1983,1983,7,29,Pakistan,FATA/Tribal Areas,Khyber,Kidnapping,Foreign Nationals,Sectarian Groups,1,6,7,Yes,Unknown,"Kidnapping targeting foreign nationals in Khyber, FATA/Tribal Areas."
INC-00149,PAK,8/13/1983,1983,8,13,Pakistan,Balochistan,Mastung,IED,Political Party,Afghan Mujahideen (Splinter),8,22,30,No,Unknown,"IED targeting political party in Mastung, Balochistan."
INC-00150,PAK,8/25/1983,1983,8,25,Pakistan,Sindh,Mirpur Khas,Suicide Bombing,Foreign Nationals,Unknown,14,19,33,Yes,,"Suicide Bombing targeting foreign nationals in Mirpur Khas, Sindh."
INC-00151,PAK,8/29/1983,1983,8,29,Pakistan,FATA/Tribal Areas,Kurram,Mortar Attack,Infrastructure,Soviet-backed Groups,7,2,9,Yes,Moderate,"Mortar Attack targeting infrastructure in Kurram, FATA/Tribal Areas."
INC-00152,PAK,10/16/1983,1983,10,16,Pakistan,Punjab,Faisalabad,IED,Political Party,MQM,15,48,63,Yes,Major,"IED targeting political party in Faisalabad, Punjab."
INC-00153,PAK,3/25/1984,1984,3,25,Pakistan,FATA/Tribal Areas,North Waziristan,Ethnic Violence,Religious Minority,Soviet-backed Groups,12,39,51,Yes,,"Ethnic Violence targeting religious minority in North Waziristan, FATA/Tribal Areas."
INC-00154,PAK,4/29/1984,1984,4,29,Pakistan,Khyber Pakhtunkhwa,Bannu,Militant Attack,Ethnic Group,Unknown,20,57,77,Yes,Moderate,"Militant Attack targeting ethnic group in Bannu, Khyber Pakhtunkhwa."
INC-00155,PAK,9/5/1984,1984,9,5,Pakistan,Sindh,Karachi,Grenade Attack,Hospital,Soviet-backed Groups,3,5,8,Yes,Minor,"Grenade Attack targeting hospital in Karachi, Sindh."
INC-00156,PAK,9/14/1984,1984,9,14,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Grenade Attack,Ethnic Group,MQM,4,12,16,Yes,Minor,"Grenade Attack targeting ethnic group in Dera Ismail Khan, Khyber Pakhtunkhwa."
INC-00157,PAK,9/26/1984,1984,9,26,Pakistan,Punjab,Rawalpindi,Rocket Attack,Civilians,Unknown,8,26,34,Yes,Moderate,"Rocket Attack targeting civilians in Rawalpindi, Punjab."
INC-00158,PAK,10/31/1984,1984,10,31,Pakistan,Sindh,Karachi,Assassination,Foreign Nationals,Sectarian Groups,4,4,8,Yes,,"Assassination targeting foreign nationals in Karachi, Sindh."
INC-00159,PAK,11/26/1984,1984,11,26,Pakistan,Sindh,Mirpur Khas,Ethnic Violence,Infrastructure,Soviet-backed Groups,34,11,45,Yes,Unknown,"Ethnic Violence targeting infrastructure in Mirpur Khas, Sindh."
INC-00160,PAK,1/1/1985,1985,1,1,Pakistan,Khyber Pakhtunkhwa,Dir,Bombing,Market/Bazaar,Soviet-backed Groups,10,27,37,Yes,Minor,"Bombing targeting market/bazaar in Dir, Khyber Pakhtunkhwa."
INC-00161,PAK,2/22/1985,1985,2,22,Pakistan,FATA/Tribal Areas,North Waziristan,Ambush,Police,MQM,12,35,47,Yes,Unknown,"Ambush targeting police in North Waziristan, FATA/Tribal Areas."
INC-00162,PAK,3/17/1985,1985,3,17,Pakistan,Balochistan,Kalat,IED,Political Party,Sectarian Groups,15,32,47,Yes,,"IED targeting political party in Kalat, Balochistan."
INC-00163,PAK,8/5/1985,1985,8,5,Pakistan,Balochistan,Kalat,Sectarian Violence,Religious Minority,Unknown,48,135,183,Yes,Moderate,"Sectarian Violence targeting religious minority in Kalat, Balochistan."
INC-00164,PAK,9/15/1985,1985,9,15,Pakistan,Punjab,Sargodha,Grenade Attack,Military/Security Forces,MQM,0,3,3,Yes,Major,"Grenade Attack targeting military/security forces in Sargodha, Punjab."
INC-00165,PAK,11/12/1985,1985,11,12,Pakistan,Punjab,Lahore,Rocket Attack,Paramilitary,Soviet-backed Groups,7,14,21,Yes,,"Rocket Attack targeting paramilitary in Lahore, Punjab."
INC-00166,PAK,11/15/1985,1985,11,15,Pakistan,Punjab,Gujranwala,Armed Assault,Police,Soviet-backed Groups,14,40,54,Yes,,"Armed Assault targeting police in Gujranwala, Punjab."
INC-00167,PAK,11/29/1985,1985,11,29,Pakistan,Balochistan,Mastung,Militant Attack,Military/Security Forces,Sectarian Groups,8,26,34,Yes,Minor,"Militant Attack targeting military/security forces in Mastung, Balochistan."
INC-00168,PAK,1/22/1986,1986,1,22,Pakistan,Sindh,Larkana,Political Violence,Political Party,MQM,6,14,20,Yes,Moderate,"Political Violence targeting political party in Larkana, Sindh."
INC-00169,PAK,1/23/1986,1986,1,23,Pakistan,Balochistan,Mastung,Militant Attack,Civilians,Unknown,23,17,40,Yes,Moderate,"Militant Attack targeting civilians in Mastung, Balochistan."
INC-00170,PAK,2/9/1986,1986,2,9,Pakistan,FATA/Tribal Areas,South Waziristan,Assassination,Ethnic Group,Sectarian Groups,3,7,10,Yes,Unknown,"Assassination targeting ethnic group in South Waziristan, FATA/Tribal Areas."
INC-00171,PAK,2/22/1986,1986,2,22,Pakistan,Khyber Pakhtunkhwa,Mardan,Political Violence,Political Party,Unknown,5,10,15,Yes,Moderate,"Political Violence targeting political party in Mardan, Khyber Pakhtunkhwa."
INC-00172,PAK,4/6/1986,1986,4,6,Pakistan,Sindh,Larkana,Mortar Attack,School,Soviet-backed Groups,1,0,1,Yes,Major,"Mortar Attack targeting school in Larkana, Sindh."
INC-00173,PAK,5/10/1986,1986,5,10,Pakistan,FATA/Tribal Areas,South Waziristan,Ethnic Violence,Paramilitary,Afghan Mujahideen (Splinter),25,47,72,Yes,Moderate,"Ethnic Violence targeting paramilitary in South Waziristan, FATA/Tribal Areas."
INC-00174,PAK,5/27/1986,1986,5,27,Pakistan,FATA/Tribal Areas,South Waziristan,Ambush,School,MQM,7,19,26,Yes,Major,"Ambush targeting school in South Waziristan, FATA/Tribal Areas."
INC-00175,PAK,7/8/1986,1986,7,8,Pakistan,Punjab,Gujranwala,Grenade Attack,Police,Sectarian Groups,4,3,7,Yes,Major,"Grenade Attack targeting police in Gujranwala, Punjab."
INC-00176,PAK,8/23/1986,1986,8,23,Pakistan,Punjab,Sargodha,Military Operation,Political Party,Soviet-backed Groups,7,22,29,Yes,Minor,"Military Operation targeting political party in Sargodha, Punjab."
INC-00177,PAK,9/17/1986,1986,9,17,Pakistan,Khyber Pakhtunkhwa,Swat,IED,Foreign Nationals,Afghan Mujahideen (Splinter),17,34,51,Yes,Unknown,"IED targeting foreign nationals in Swat, Khyber Pakhtunkhwa."
INC-00178,PAK,9/20/1986,1986,9,20,Pakistan,FATA/Tribal Areas,Mohmand,Ambush,Police,Afghan Mujahideen (Splinter),13,23,36,Yes,Minor,"Ambush targeting police in Mohmand, FATA/Tribal Areas."
INC-00179,PAK,9/23/1986,1986,9,23,Pakistan,Khyber Pakhtunkhwa,Mingora,Mortar Attack,Political Party,MQM,7,11,18,Yes,,"Mortar Attack targeting political party in Mingora, Khyber Pakhtunkhwa."
INC-00180,PAK,10/6/1986,1986,10,6,Pakistan,Balochistan,Gwadar,Suicide Bombing,Infrastructure,Sectarian Groups,70,101,171,Yes,,"Suicide Bombing targeting infrastructure in Gwadar, Balochistan."
INC-00181,PAK,11/27/1986,1986,11,27,Pakistan,Balochistan,Khuzdar,Drone Strike,Police,Soviet-backed Groups,3,3,6,Yes,Major,"Drone Strike targeting police in Khuzdar, Balochistan."
INC-00182,PAK,2/3/1987,1987,2,3,Pakistan,FATA/Tribal Areas,Bajaur,Drone Strike,Religious Minority,Unknown,29,11,40,Yes,Major,"Drone Strike targeting religious minority in Bajaur, FATA/Tribal Areas."
INC-00183,PAK,2/7/1987,1987,2,7,Pakistan,FATA/Tribal Areas,Mohmand,Political Violence,Government Officials,Soviet-backed Groups,6,20,26,Yes,Unknown,"Political Violence targeting government officials in Mohmand, FATA/Tribal Areas."
INC-00184,PAK,3/5/1987,1987,3,5,Pakistan,Sindh,Hyderabad,Kidnapping,Religious Minority,MQM,2,0,2,Yes,Moderate,"Kidnapping targeting religious minority in Hyderabad, Sindh."
INC-00185,PAK,5/26/1987,1987,5,26,Pakistan,Punjab,Faisalabad,Mortar Attack,Market/Bazaar,Sectarian Groups,8,28,36,Yes,Moderate,"Mortar Attack targeting market/bazaar in Faisalabad, Punjab."
INC-00186,PAK,9/10/1987,1987,9,10,Pakistan,Sindh,Mirpur Khas,Militant Attack,Civilians,Soviet-backed Groups,10,15,25,Yes,Unknown,"Militant Attack targeting civilians in Mirpur Khas, Sindh."
INC-00187,PAK,9/15/1987,1987,9,15,Pakistan,Punjab,Gujranwala,Assassination,Hospital,Unknown,5,2,7,Yes,Unknown,"Assassination targeting hospital in Gujranwala, Punjab."
INC-00188,PAK,12/16/1987,1987,12,16,Pakistan,Balochistan,Khuzdar,IED,Ethnic Group,Soviet-backed Groups,15,5,20,No,Moderate,"IED targeting ethnic group in Khuzdar, Balochistan."
INC-00189,PAK,12/30/1987,1987,12,30,Pakistan,Sindh,Nawabshah,IED,Hospital,Sectarian Groups,6,22,28,No,Minor,"IED targeting hospital in Nawabshah, Sindh."
INC-00190,PAK,1/9/1988,1988,1,9,Pakistan,Sindh,Mirpur Khas,Mortar Attack,Paramilitary,Unknown,4,15,19,Yes,,"Mortar Attack targeting paramilitary in Mirpur Khas, Sindh."
INC-00191,PAK,2/7/1988,1988,2,7,Pakistan,Balochistan,Pishin,Suicide Bombing,Mosque/Shrine,Sectarian Groups,75,73,148,Yes,Major,"Suicide Bombing targeting mosque/shrine in Pishin, Balochistan."
INC-00192,PAK,2/16/1988,1988,2,16,Pakistan,Punjab,Sargodha,Drone Strike,Paramilitary,Sectarian Groups,16,1,17,No,Unknown,"Drone Strike targeting paramilitary in Sargodha, Punjab."
INC-00193,PAK,3/13/1988,1988,3,13,Pakistan,Sindh,Hyderabad,Drone Strike,Civilians,Sectarian Groups,15,15,30,Yes,Moderate,"Drone Strike targeting civilians in Hyderabad, Sindh."
INC-00194,PAK,3/24/1988,1988,3,24,Pakistan,FATA/Tribal Areas,Mohmand,Assassination,Religious Minority,Sectarian Groups,5,10,15,Yes,Unknown,"Assassination targeting religious minority in Mohmand, FATA/Tribal Areas."
INC-00195,PAK,6/22/1988,1988,6,22,Pakistan,FATA/Tribal Areas,Bajaur,Armed Assault,Religious Minority,Afghan Mujahideen (Splinter),13,23,36,Yes,Moderate,"Armed Assault targeting religious minority in Bajaur, FATA/Tribal Areas."
INC-00196,PAK,7/6/1988,1988,7,6,Pakistan,Sindh,Mirpur Khas,Bombing,Civilians,MQM,5,8,13,Yes,Moderate,"Bombing targeting civilians in Mirpur Khas, Sindh."
INC-00197,PAK,7/8/1988,1988,7,8,Pakistan,FATA/Tribal Areas,North Waziristan,Mortar Attack,Infrastructure,Sectarian Groups,6,4,10,Yes,,"Mortar Attack targeting infrastructure in North Waziristan, FATA/Tribal Areas."
INC-00198,PAK,9/4/1988,1988,9,4,Pakistan,Punjab,Jhang,Bombing,Paramilitary,Unknown,10,19,29,Yes,Major,"Bombing targeting paramilitary in Jhang, Punjab."
INC-00199,PAK,9/4/1988,1988,9,4,Pakistan,Sindh,Larkana,IED,Police,Soviet-backed Groups,15,26,41,Yes,Moderate,"IED targeting police in Larkana, Sindh."
INC-00200,PAK,9/10/1988,1988,9,10,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Sectarian Violence,Foreign Nationals,Afghan Mujahideen (Splinter),5,9,14,Yes,Major,"Sectarian Violence targeting foreign nationals in Dera Ismail Khan, Khyber Pakhtunkhwa."
INC-00201,PAK,10/22/1988,1988,10,22,Pakistan,Khyber Pakhtunkhwa,Dir,Political Violence,Market/Bazaar,Soviet-backed Groups,14,20,34,Yes,Minor,"Political Violence targeting market/bazaar in Dir, Khyber Pakhtunkhwa."
INC-00202,PAK,11/24/1988,1988,11,24,Pakistan,Punjab,Faisalabad,Mortar Attack,Police,Afghan Mujahideen (Splinter),1,0,1,Yes,Moderate,"Mortar Attack targeting police in Faisalabad, Punjab."
INC-00203,PAK,12/31/1988,1988,12,31,Pakistan,Punjab,Multan,Ethnic Violence,Police,Afghan Mujahideen (Splinter),3,2,5,Yes,Major,"Ethnic Violence targeting police in Multan, Punjab."
INC-00204,PAK,1/22/1989,1989,1,22,Pakistan,Sindh,Karachi,Ethnic Violence,Journalists,Sectarian Groups,10,18,28,Yes,,"Ethnic Violence targeting journalists in Karachi, Sindh."
INC-00205,PAK,1/27/1989,1989,1,27,Pakistan,FATA/Tribal Areas,Bajaur,Bombing,Paramilitary,Sectarian Groups,21,29,50,Yes,Minor,"Bombing targeting paramilitary in Bajaur, FATA/Tribal Areas."
INC-00206,PAK,3/12/1989,1989,3,12,Pakistan,Balochistan,Turbat,Political Violence,Infrastructure,MQM,2,10,12,Yes,Unknown,"Political Violence targeting infrastructure in Turbat, Balochistan."
INC-00207,PAK,5/7/1989,1989,5,7,Pakistan,Punjab,Sargodha,Mortar Attack,Foreign Nationals,Sectarian Groups,7,6,13,Yes,Moderate,"Mortar Attack targeting foreign nationals in Sargodha, Punjab."
INC-00208,PAK,6/14/1989,1989,6,14,Pakistan,Punjab,Jhang,Military Operation,Paramilitary,Soviet-backed Groups,51,73,124,Yes,,"Military Operation targeting paramilitary in Jhang, Punjab."
INC-00209,PAK,6/28/1989,1989,6,28,Pakistan,Punjab,Gujranwala,Rocket Attack,Mosque/Shrine,MQM,5,15,20,Yes,Moderate,"Rocket Attack targeting mosque/shrine in Gujranwala, Punjab."
INC-00210,PAK,7/30/1989,1989,7,30,Pakistan,Khyber Pakhtunkhwa,Bannu,Political Violence,Religious Minority,MQM,12,13,25,Yes,Unknown,"Political Violence targeting religious minority in Bannu, Khyber Pakhtunkhwa."
INC-00211,PAK,9/2/1989,1989,9,2,Pakistan,Khyber Pakhtunkhwa,Peshawar,Assassination,Mosque/Shrine,Unknown,3,10,13,Yes,Moderate,"Assassination targeting mosque/shrine in Peshawar, Khyber Pakhtunkhwa."
INC-00212,PAK,9/29/1989,1989,9,29,Pakistan,Sindh,Hyderabad,Armed Assault,Market/Bazaar,Soviet-backed Groups,2,10,12,Yes,Minor,"Armed Assault targeting market/bazaar in Hyderabad, Sindh."
INC-00213,PAK,10/3/1989,1989,10,3,Pakistan,Sindh,Larkana,Ambush,Paramilitary,Soviet-backed Groups,7,26,33,Yes,Unknown,"Ambush targeting paramilitary in Larkana, Sindh."
INC-00214,PAK,12/25/1989,1989,12,25,Pakistan,FATA/Tribal Areas,Kurram,Ethnic Violence,Religious Minority,Soviet-backed Groups,3,9,12,Yes,,"Ethnic Violence targeting religious minority in Kurram, FATA/Tribal Areas."
INC-00215,PAK,2/27/1990,1990,2,27,Pakistan,Punjab,Rawalpindi,Drone Strike,Foreign Nationals,MQM,30,72,102,Yes,Unknown,"Drone Strike targeting foreign nationals in Rawalpindi, Punjab."
INC-00216,PAK,3/1/1990,1990,3,1,Pakistan,FATA/Tribal Areas,North Waziristan,Assassination,Political Party,BLA,5,14,19,Yes,Unknown,"Assassination targeting political party in North Waziristan, FATA/Tribal Areas."
INC-00217,PAK,3/13/1990,1990,3,13,Pakistan,Balochistan,Dera Bugti,Mortar Attack,Government Officials,Al-Qaeda Affiliates,1,2,3,Yes,Minor,"Mortar Attack targeting government officials in Dera Bugti, Balochistan."
INC-00218,PAK,4/9/1990,1990,4,9,Pakistan,Khyber Pakhtunkhwa,Swat,Bombing,Infrastructure,BLA,19,43,62,Yes,Major,"Bombing targeting infrastructure in Swat, Khyber Pakhtunkhwa."
INC-00219,PAK,6/4/1990,1990,6,4,Pakistan,Sindh,Sukkur,Ethnic Violence,Market/Bazaar,Al-Qaeda Affiliates,18,21,39,Yes,Unknown,"Ethnic Violence targeting market/bazaar in Sukkur, Sindh."
INC-00220,PAK,6/19/1990,1990,6,19,Pakistan,FATA/Tribal Areas,Mohmand,Assassination,Ethnic Group,BLA,2,1,3,Yes,Major,"Assassination targeting ethnic group in Mohmand, FATA/Tribal Areas."
INC-00221,PAK,6/21/1990,1990,6,21,Pakistan,Khyber Pakhtunkhwa,Peshawar,Bombing,Hospital,Tribal Militants,20,13,33,Yes,Unknown,"Bombing targeting hospital in Peshawar, Khyber Pakhtunkhwa."
INC-00222,PAK,7/23/1990,1990,7,23,Pakistan,FATA/Tribal Areas,North Waziristan,Suicide Bombing,Political Party,Al-Qaeda Affiliates,27,4,31,Yes,Minor,"Suicide Bombing targeting political party in North Waziristan, FATA/Tribal Areas."
INC-00223,PAK,8/1/1990,1990,8,1,Pakistan,Balochistan,Turbat,Drone Strike,Police,Al-Qaeda Affiliates,5,16,21,Yes,,"Drone Strike targeting police in Turbat, Balochistan."
INC-00224,PAK,8/27/1990,1990,8,27,Pakistan,Sindh,Sukkur,Grenade Attack,Market/Bazaar,MQM,10,7,17,Yes,Major,"Grenade Attack targeting market/bazaar in Sukkur, Sindh."
INC-00225,PAK,8/30/1990,1990,8,30,Pakistan,Balochistan,Khuzdar,Drone Strike,Foreign Nationals,Al-Qaeda Affiliates,23,70,93,Yes,Minor,"Drone Strike targeting foreign nationals in Khuzdar, Balochistan."
INC-00226,PAK,11/11/1990,1990,11,11,Pakistan,FATA/Tribal Areas,Kurram,Rocket Attack,Civilians,Unknown,4,11,15,Yes,Minor,"Rocket Attack targeting civilians in Kurram, FATA/Tribal Areas."
INC-00227,PAK,2/27/1991,1991,2,27,Pakistan,Punjab,Sargodha,Grenade Attack,Religious Minority,BLA,3,14,17,Yes,Major,"Grenade Attack targeting religious minority in Sargodha, Punjab."
INC-00228,PAK,3/2/1991,1991,3,2,Pakistan,Punjab,Sialkot,Rocket Attack,Military/Security Forces,Sectarian Groups (SSP/LeJ),3,11,14,Yes,Major,"Rocket Attack targeting military/security forces in Sialkot, Punjab."
INC-00229,PAK,3/7/1991,1991,3,7,Pakistan,Punjab,Sialkot,Armed Assault,Political Party,Tribal Militants,13,33,46,Yes,Minor,"Armed Assault targeting political party in Sialkot, Punjab."
INC-00230,PAK,3/10/1991,1991,3,10,Pakistan,Punjab,Sargodha,Suicide Bombing,Judges/Lawyers,Al-Qaeda Affiliates,76,135,211,Yes,Moderate,"Suicide Bombing targeting judges/lawyers in Sargodha, Punjab."
INC-00231,PAK,3/28/1991,1991,3,28,Pakistan,Balochistan,Dera Bugti,Mortar Attack,School,Al-Qaeda Affiliates,7,14,21,Yes,Moderate,"Mortar Attack targeting school in Dera Bugti, Balochistan."
INC-00232,PAK,4/8/1991,1991,4,8,Pakistan,Punjab,Sialkot,IED,Ethnic Group,BLA,3,8,11,Yes,Major,"IED targeting ethnic group in Sialkot, Punjab."
INC-00233,PAK,4/22/1991,1991,4,22,Pakistan,Balochistan,Kalat,Bombing,Journalists,BLA,27,0,27,Yes,,"Bombing targeting journalists in Kalat, Balochistan."
INC-00234,PAK,4/22/1991,1991,4,22,Pakistan,Sindh,Hyderabad,Suicide Bombing,Journalists,Al-Qaeda Affiliates,34,69,103,Yes,,"Suicide Bombing targeting journalists in Hyderabad, Sindh."
INC-00235,PAK,4/28/1991,1991,4,28,Pakistan,FATA/Tribal Areas,Kurram,Political Violence,Hospital,Sectarian Groups (SSP/LeJ),4,10,14,Yes,Minor,"Political Violence targeting hospital in Kurram, FATA/Tribal Areas."
INC-00236,PAK,5/4/1991,1991,5,4,Pakistan,Balochistan,Khuzdar,Rocket Attack,Journalists,Sectarian Groups (SSP/LeJ),8,15,23,Yes,Moderate,"Rocket Attack targeting journalists in Khuzdar, Balochistan."
